f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_mda_10,ela_level.mmce_lda_10,nbc.nn_nb.sd_ratio,nbc.nn_nb.cor,ela_meta.lin_simple.coef.min,nbc.dist_ratio.coeff_var,disp.ratio_mean_02,ela_meta.lin_simple.coef.max_by_min,nbc.nn_nb.mean_ratio
12,5,1.4712566630932142,1.111684780479357,0.5375826936202572,0.47095760834838096,0.0702525287105906,0.06041588739359151,0.0037713096701315033,0.006831006981911688,0.0732368327456989,0.055087098552671514,0.17270825210588753,0.026085215344829386,0.1011669638130587,-0.0076470928716090986,0.015247772355543575
13,1,0.11871552650838614,-0.03708126259118645,0.12060324765300409,-0.054981586067437506,0.026977185990336803,0.016355834184301456,0.02600519946122356,0.025164212665887753,-0.003868697082547323,0.05584345159189069,-0.01901786973708585,0.04012969274218906,0.08598897738266356,0.005754333934320802,0.02352061979374747
13,3,0.14203253965235704,-0.05152268355662848,0.12793066191258248,-0.048467309967664844,0.029525583138852795,0.038456877297045486,0.03849069625149521,0.02748146292155382,0.057025778260494875,0.05158176505465845,-0.016563411987445705,0.08166897415046864,0.08070465367866907,0.013131717684841721,0.07068235071778514
13,4,0.14115071233836993,-0.026832505252927647,0.12576888864263736,-0.050750207516843365,0.04110632175941038,0.0353240437612939,0.03712684521640043,0.027218344002770227,0.05727952908276884,0.052108738228202486,-0.017574316169868164,0.08382990030517085,0.07086840568810487,-0.008427413835621725,0.06966759061171786
13,5,0.14552408725571886,-0.03723244428191092,0.13685427575930464,-0.05033129421473163,0.011436531891194042,0.03347873293589266,0.01725546051825585,0.030120552724694473,0.05585048572989709,0.04955778257205768,-0.0167340054171384,0.07443448061453432,0.07837007338506156,0.007784288445701451,0.06928940730357036
14,1,-0.4763050484961496,-0.26245828516300745,-0.10932911619292707,-0.08303220103958736,-0.05011014991391658,-0.010563291379717243,-0.0074458986750821484,-0.004771477968795601,0.00328497651566964,0.0035147462786106077,-0.025158182900988674,-0.025427141724088217,-0.04813331919307314,-0.018914148681391057,-0.012529046721291834
14,3,-0.4629801542931371,-0.2508625028202638,-0.2225912306958662,-0.08400924078397978,-0.05271228488805784,0.002552772442897904,0.0006068017523587397,0.024350938035380607,0.013433077483956068,0.006663414079232835,-0.02454221734802694,-0.009525240567136896,-0.024182800237545706,-0.019279265358364373,-0.006897652268102053
14,4,-0.459350464373516,-0.2570386654700987,-0.20447995580288822,-0.08582039763599503,-0.05420973184350644,0.00622195206024853,-0.0009462033805755145,0.007402097390135656,0.010046191848279975,0.005314750092309312,-0.022908388685994863,-0.010998949592070576,-0.025035928461286446,-0.02505511196028424,-0.007307977781770235
14,5,-0.4781300027626681,-0.26838852402730606,0.03546445839725589,-0.0895661590542589,-0.057184162709260106,-0.0036977268720717214,-0.009524388656437626,-0.010389702590915742,0.0029746026447480594,0.003813182893546336,-0.025247390323962553,-0.03660220078287732,-0.05809347237155851,-0.027905429384557943,-0.016334043202769797
15,1,0.05812538268852769,-0.07143405492024273,0.07640228380879686,-0.0651894796734408,-0.035787426917376235,0.034288147790779905,0.013280834792415656,0.026254428028049698,0.005833329164724322,-0.009517386260598558,-0.021406024811164843,-0.002388526987669841,0.05344851580894317,-0.009723101255457825,-0.002931158278428032
15,3,0.07067361932987545,-0.056577394384343414,0.08011290522371811,-0.03159635733039751,-0.04533998322924495,0.029960614773969874,0.01840774520987377,0.02165836252120358,0.0058156608815794686,-0.0020503155283425824,-0.01878849053413942,-0.021688402246710585,-0.011110320513398832,0.01536761426369352,-0.025373552061638903
15,4,0.05628098846937349,-0.11243660370143907,0.062144411016808704,-0.06542723323876105,-0.021168484816716553,0.03536856296417036,0.012942874712716991,0.026877276530217608,0.00411659747396319,-0.005004752839611317,-0.019035212849707703,-0.00904074285234302,0.05340244638636397,-0.014454976639238712,-0.009137998107599462
15,5,0.07411299859697261,-0.12031929477469655,0.06830807778277227,-0.060348933847478844,-0.0627503517645046,0.023415957791662254,0.013017243531665827,0.021494198923269283,0.043629507215480215,0.037902037814296484,-0.01925867977596813,0.06823589673662302,0.05901858245108495,-0.009154252929242204,0.03698043908013598
16,1,-0.4132533461498968,-0.22808425164382182,-0.20413140531368534,-0.07171977020178873,-0.03555307830508141,0.01177362082681648,0.0037793222818511777,0.003694503342689396,-0.04089849984270698,-0.019890737848421873,-0.02207803488506152,-0.019073306401427213,-0.024437343519880916,0.006033895102300662,-0.014055885377369867
16,3,-0.4168255956294988,-0.22995999562239358,-0.20094147371862361,-0.07217045972025123,-0.03599478795817995,0.012114092451445724,0.004968310116007738,0.005729349298752408,-0.038932687187010526,-0.02012445268405713,-0.022202228613776638,-0.019451323090299382,-0.021326166699934666,-0.012890328112857185,-0.013874432953232861
16,4,-0.41605079242893356,-0.23079563153773208,-0.20478029329241548,-0.0720144120774526,-0.035005486208962926,0.010995859110329529,0.0027441350665806724,0.0036068242901190223,-0.041873534584124815,-0.022345556564789964,-0.022109036686282633,-0.019955950586340487,-0.025537498102920636,0.011106127708763189,-0.014595082856211038
16,5,-0.41957586633662325,-0.23249971666698258,-0.20137539656601755,-0.07231222476227149,-0.037716618879924634,0.009188727824108926,0.004563565164614829,0.00536356375091227,-0.04046606057011176,-0.020489242098788288,-0.02224663469212098,-0.020792029143969427,-0.02346165241854606,-0.01516852965612679,-0.01438567233866615
17,1,-0.42289234958779737,-0.23609659744711628,-0.18735593948957244,-0.08145797629267684,-0.06296935115596626,-0.008008222603766098,-0.00412070241698663,-0.0056597805667254406,-0.008299733420473581,-0.008556992397122603,-0.025141576679726527,-0.021364143085962923,-0.030649460271285,-0.024086068332906416,-0.014291042020282961
17,3,-0.4498634478953393,-0.24009398217173372,-0.21231081696697257,-0.08280845878317353,-0.053406766511288103,0.006020448981336033,0.0014541682941079047,-0.00027513191687311185,-0.0060947459504900915,-0.0077243259943774786,-0.02513147035231045,-0.016802226230855453,-0.038788838454792994,-0.024705788803130128,-0.013153218861953057
17,4,-0.4285908827960897,-0.23170276059706185,-0.20105016340415802,-0.08075309057322777,-0.053188701665518534,-3.055247402256441e-05,0.0022394015365018115,0.005774845652660355,-0.00967592406119034,-0.010869167604607197,-0.025730660990741856,-0.01798221625116011,-0.04223145423421712,-0.019543623531573677,-0.01397924036296683
17,5,-0.42250877086790506,-0.23023860958072132,-0.20351500530817232,-0.08015695514878672,-0.03343857431104179,0.010277610814994224,0.007454389829152235,0.009650905379371674,-0.024668452625774422,-0.014470911503539732,-0.02452117218186269,-0.017375192952543844,-0.02783689259162017,-0.019268963504717056,-0.013604452162924597
18,1,0.000976763494540238,-0.15032396682405758,0.02781130468551455,-0.07622284285006906,-0.06315462616998489,-0.01989238337576491,-0.0006432573027410134,0.004782430496333414,-0.03062366473253392,-0.03283343533901404,-0.024711155533234434,-0.0627881194598822,-0.06425803165451505,-0.01817957984552643,-0.040045839467147286
18,3,-0.3961562300668362,-0.11960566111817274,-0.17911098226026406,-0.07852965993986769,-0.029310760711592204,0.007825269151179672,0.008306454594256508,0.003815273983944949,-0.002545666746773493,-0.007248096906350927,-0.023068353578905104,-0.016828006021667216,0.001242756013308963,0.017978533548602862,-0.011663996724066466
18,4,-0.3881471254375015,-0.21715713287175809,-0.18055883824322067,-0.07734480561827592,-0.027839701484953454,0.007716259561831816,0.005119353211012004,0.007246146994569285,-0.003505064748016475,-0.008549364414537559,-0.024295729254558723,-0.01739292076839609,-0.004346940714121819,0.02281904388420173,-0.012393308965936588
18,5,-0.38799669310536516,-0.22246721791307245,-0.17567445767891024,-0.07977200449064868,-0.015775588594554385,0.014654897698718345,0.01435448833199352,0.014202622923838108,-0.00041806264509356686,-0.006289494053526357,-0.024571646861415986,-0.01211921081440046,-0.0032604829277133917,-0.01127639622682997,-0.008403462166626862
19,1,-0.46876169257704425,-0.2637009687275916,-0.24836201604368996,-0.0849535129535296,-0.04573893633008014,0.018077182128132686,0.004748932742333384,0.004869516664225739,0.022874521959665432,0.007366713591446583,-0.024436796708662528,0.027813433545253622,-0.01815083387569917,0.00402771901230529,0.02877213112393654
19,3,-0.48590753391158575,-0.2663339002547329,-0.25487397649502747,-0.08472885615025907,-0.046723762469703,0.013964088513575341,0.0063258903387509256,0.00649869002518278,0.032260139315478886,0.02210612571730253,-0.02433513046198493,0.030297719996417716,-0.016402783216443985,-0.012758007503424783,0.027514649812751108
19,4,-0.466091939701211,-0.26046840467606897,-0.2445084584859943,-0.08460573881375634,-0.04817842956034224,0.017909029638326995,0.004064311825889305,0.004940427730176891,0.021221500638943024,0.005777417015622775,-0.023939810002622006,0.028958194538076798,-0.017407026650916743,0.017465165398857462,0.028903945575001876
19,5,-0.4652002522008115,-0.26150527145334984,-0.2483876663463569,-0.08499031667088412,-0.04874166572121514,0.015409828786771851,0.005267169829471585,0.004775422672035489,0.014369913190322887,0.007392560527203247,-0.023842032559992645,0.02885611886707499,-0.01639210251123065,0.003971673761314676,0.02874418191295735
20,1,-0.05779516521431943,-0.1238374424771013,0.007807177137063261,-0.07206033614124742,-0.026239257743311966,-0.3010378106098606,-0.21657009883997624,-0.2445435885960702,0.01587333152512153,0.016151153042837162,-0.02350541697565435,-0.01650939047668532,-0.02603875399868297,-0.02383687983891239,-0.020103798554177123
20,3,-0.06435190362209262,-0.12731136487809183,0.006568520821646423,-0.0710254933310086,-0.026423092899384226,-0.289395636299885,-0.2168205431149748,-0.24797432275960501,0.03524917262407418,-0.01271224357436626,-0.026117274111125674,-0.032451730802395926,-0.025554432735366832,-0.015765226687054445,-0.029261727084773842
20,4,-0.053107492348365454,-0.12241141797320529,0.008798881671581537,-0.07256789426296575,-0.025633609660460913,-0.30297705614055004,-0.2236875275211822,-0.2471282218826246,0.036553125937016255,0.01947673936987621,-0.026119759788795858,-0.028470119119932667,-0.02556450381240067,-0.015311437911046744,-0.018595555838466102
20,5,-0.0684082229614569,-0.13015270161383788,0.009261258327501855,-0.07021393208389665,-0.02644692060804942,-0.2851255827594847,-0.19325790871916776,-0.2500741746338673,0.005291643831290189,-0.0021745728910180433,-0.01811235611647641,-0.022024600057191857,-0.02206245362170693,-0.015057216322645804,-0.029535674541714903
21,1,-0.36000372210597625,-0.20867537999296562,-0.1461479082693144,-0.06858293521747123,0.08958208009186994,0.004119990664009303,0.006000682481675002,0.005451331857149031,-0.023347155314317723,-0.010981870399384388,-0.021127396954869797,-0.027620398890817053,-0.013885393307389107,-0.017676115785887153,-0.018138990970972733
21,3,-0.37853369845236085,-0.2181048739609947,-0.18574301980566055,-0.07784306760489963,0.06312302409636848,0.004496165441965424,0.003945064734739474,0.004745903777991639,-0.05230817471446336,-0.026571733826102426,-0.02377796155698678,-0.01439439551645807,-0.013210771399449149,-0.005721213318383163,-0.012831902480822693
21,4,-0.36424416853211444,-0.20197141437881747,-0.15134222673564998,-0.07417094027382373,0.08426242737854929,0.005295312367703583,0.0045643636003984585,0.00487834293802007,-0.01839543404549526,-0.028090759529162918,-0.022855669145986933,-0.025072280619271917,-0.0037136815720576546,0.017689352658513218,-0.01692113512194521
21,5,-0.3639516933377504,-0.11433403677555727,-0.15685504443045895,-0.0758793519167169,0.057717306133963336,0.004856163058773186,0.007298195617519801,0.008129314637820068,-0.024227672720831903,-0.01943149139912813,-0.022232616450837874,-0.019448531494646242,-0.007179424662533747,0.0032879543956871667,-0.012887332826327567
22,1,-0.3301174508956637,-0.2031214307714612,-0.1332225368979881,-0.07426601307362467,0.1109499666826331,0.01292608664602537,0.006831109095198659,0.014986554963122392,0.00021982689785335246,-0.005543964538659607,-0.023631679264041687,-0.013831372015056733,0.0008492481198160048,-0.014936978000714817,-0.012706653049967067
22,3,-0.33163150916418077,-0.20127192182941114,-0.13725096884141486,-0.06773508859481313,0.10786712921078347,0.01244997648424633,0.006414124705851629,0.0061594981925637005,0.0012663803737853593,-0.0034098136725188638,-0.021479043986220945,-0.01156738058828106,-0.006870400678435041,0.004305728152431577,-0.010002867288473112
22,4,-0.3312271028734156,-0.1797924989507472,-0.13683886615219762,-0.07483540709015872,0.10716176769805927,0.012158112079503198,0.007350559466219037,0.015198557594898186,0.0038609585717064815,-0.002509063438425324,-0.02233782879838127,-0.013360014836058523,0.0034557128519897827,0.0005319323746680115,-0.011298338018870223
22,5,-0.3255301593244017,-0.19975548049672423,-0.13119578774699234,-0.07473419205319941,0.11473322600608672,0.01332465369131808,0.006537562147817945,0.0066104354125979346,0.0033067476674471176,-0.002058913176439505,-0.023322529684000403,-0.01235757288370919,0.0006471768822569845,-0.00993736666793209,-0.012990303522288412
23,1,-0.43989234165543956,-0.23222102484063148,-0.22059730393734797,-0.07298013073532074,-0.044460800468427215,0.009048249291667346,0.004048469516316681,0.004383988814622576,-0.043892828769260865,-0.023350198715027217,-0.022389026506826237,-0.021676186177809156,-0.02492093838185471,-0.014627073278449455,-0.01454465265638636
23,3,-0.4410911115760993,-0.23337674959848126,-0.22013074052507575,-0.07308098018594965,-0.044997203696296756,0.007320298735902347,0.0037883483654018706,0.0040287499025882904,-0.043414685897428716,-0.022427001162573165,-0.022409983936060023,-0.021793032286090946,-0.026522840735129255,-0.016368180674393027,-0.014708411457670016
23,4,-0.44174766873050403,-0.2336215414401008,-0.22210593877658535,-0.07308426406485717,-0.04478204994653719,0.007550051829234304,0.0037845503170477624,0.004076000402672048,-0.045003783280060994,-0.023513084190635584,-0.02243742256877564,-0.02191904971342637,-0.026211203754192575,-0.013416183661469103,-0.01484574434247784
23,5,-0.43643450088168984,-0.23251497526665857,-0.2219209920816234,-0.07274206363019041,-0.04506866234711847,0.0076271687894225145,0.0028418845960502905,0.002599235896221699,-0.04468368568361911,-0.022048755945192407,-0.022253224898650552,-0.021706701082715385,-0.02861927025834156,0.0040752560989350175,-0.015445081563144178
24,1,0.06971964656028828,-0.15509301912109744,0.0741721806140159,-0.07111463338892467,-0.012545208291532037,0.037611256880007125,0.024512580664388748,0.03595602125032545,0.008480529585347844,0.007066936585009105,-0.018223450960369675,0.014436150182474567,0.010199678229977817,0.045747718067103704,0.01329412523021391
24,3,0.07917982128917815,-0.19262641218533325,0.08050793888844074,-0.07165851833637547,0.004786069737952134,0.03491430224404286,0.02117884700840977,0.038766553839826884,0.009514184447943606,0.010370090815806936,-0.018757684451964903,0.01107405485375327,0.009219850325914433,0.049736752032668446,0.017524567855602895
24,4,0.06211645055620617,-0.12874176066766688,0.07439246498904085,-0.0705988974607921,-0.004508644520713577,0.03522795393206101,0.017242358694649365,0.023237154070410423,0.030667248564772678,0.0024229231679744998,-0.021348553984452144,0.02997725758606645,0.006851158126198013,0.03780131458573094,0.03978140809695249
24,5,0.084486668472803,-0.2147886881285002,0.08233380340591792,-0.07077199194701649,0.0036338996747026877,0.03114027769296741,0.018566965123379457,0.035976990904699135,0.009243286774091685,0.0068779417247246686,-0.021463304485756667,0.03033414141328169,0.0031694855115037847,0.04770075844964998,0.015222409679345614
